SA1_CODE_2021,Predicted_Weighted_Trips
10201103815,503.61990785005446
10201103816,526.3692149789211
10201103817,523.2554306658138
10201103901,774.5404185949881
10201103902,515.0548009119974
10201103903,506.58438690951016
10201103904,653.355231345073
10201103905,539.3136516278668
10201103906,636.5723371687076
10201103908,569.890695587953
10201103909,772.9639879436315
10201103911,684.4567549456882
10201103912,737.989014705738
10201103913,755.1757033775519
10201103914,477.84946079577685
10201103915,572.0483584394883
10201103916,637.8935831581555
10201103917,514.7833640622033
10201103918,607.7814480739817
10201103919,673.1279133430311
10201103921,689.0458953316531
10201103922,611.0655894612069
10201103923,462.62411766721965
10201103924,525.4544213971998
10201103925,529.7856604158117
10201103926,676.8419819643753
10201103927,624.4087204382255
10201103928,682.8316100416896
10201103929,543.4933115484758
10201103931,531.3386701414348
10201103932,581.626013481141
10201103933,443.9146213025047
10201103934,1050.5725855569378
10201103935,399.82695147764855
10201103936,879.4425649589539
10201104001,549.2443293798907
10201104002,555.6535737770041
10201104003,462.31571524443433
10201104004,590.3126711505629
10201104005,523.4465230867421
10201104006,764.3205733415951
10201104007,549.6019325846792
10201104008,442.7453182085618
10201104009,1065.9191534057954
10201104010,1125.7945411209503
10201104011,663.572603648117
10201104012,525.0471545888622
10201104013,679.4956766371103
10201104014,726.4241432564941
10201104015,567.0577584974034
10201104016,723.7934301636932
10201104017,829.0601257134427
10201104018,647.0696350334508
10201104019,633.5561066560069
10201104020,660.9249048751843
10201104021,666.8983546456165
10201104022,1419.758366930856
10201104023,774.586827288143
10201104024,785.3266302124201
10201104025,545.4496768621106
10201104026,1091.1672984069135
10201104027,558.6370377137349
10201104028,515.4829268579495
10201104029,649.3019442572163
10201104030,1211.0383521349609
10201104031,596.4037190482424
10201104032,524.2836875450297
10201104033,614.7997551151817
10201104034,637.0584099045709
10201104035,560.567300365858
10201104036,553.1782832031702
10201104037,548.0834578600402
10201104038,558.7879997332448
10201104039,791.5546752677632
10201104040,629.9493675862494
10201104041,576.7421773997759
10201104042,675.6549058461036
10201104043,672.8939627109218
10201104044,571.9780711521935
10201104045,664.1145985540767
10201104046,651.3230665940572
10201104047,765.1723003426472
10201104048,645.9959515558212
10201104049,669.3837795414607
10201104050,622.0303972074206
10201104051,624.3136820946737
10201104052,561.8028625944984
