ORIGSA1_2021,DESTSA1_2021,Distance,index_x,dist_to_SA1_x,Origin_Node,dist_to_node_x,index_y,dist_to_SA1_y,Destination_Node,dist_to_node_y,shortest_path_m
11703163819,11703133142,0,239,0.0,8571.0,0.0,122,0.0,5826.0,0.0,
11703163819,11703163809,0,239,0.0,8571.0,0.0,231,0.0,2463.0,2.3865140974521633e-09,
11703163819,11703163816,0,239,0.0,8571.0,0.0,237,0.0,3947.0,0.0,
11703163819,11703163914,0,239,0.0,8571.0,0.0,255,0.0,2783.0,0.0,
11703163819,11703164009,0,239,0.0,8571.0,0.0,267,0.0,4049.0,0.0,
11703163819,11703164023,0,239,0.0,8571.0,0.0,277,0.0,4064.0,0.0,
11703163819,11703164027,0,239,0.0,8571.0,0.0,279,0.0,4013.0,0.0,
11703163824,11703163814,0,241,0.0,2538.0,9.313225746154783e-10,235,0.0,2533.0,0.0,235.16579868433016
11703163901,11703163813,0,242,0.0,2207.0,0.0,234,0.0,2769.0,2.3283064365386963e-09,1375.99163883966
11703163901,11703164525,0,242,0.0,2207.0,0.0,417,0.0,7093.0,0.0,767.6276116660929
11703163902,11703163913,0,243,0.0,2272.0,2.444721758365631e-09,254,0.0,2863.0,0.0,219.14229495330747
11703163902,11703164535,0,243,0.0,2272.0,2.444721758365631e-09,427,0.0,7107.0,0.0,622.6678370817482
11703163902,11703164603,0,243,0.0,2272.0,2.444721758365631e-09,431,0.0,2890.0,0.0,117.73151180780113
11703163903,11703163903,0,244,0.0,589.0,0.0,244,0.0,587.0,0.0,11.474955911425084
11703163904,11703163906,0,245,0.0,2407.0,0.0,247,0.0,594.0,0.0,1045.1531684268878
11703163904,11703163911,0,245,0.0,2407.0,0.0,252,0.0,2450.0,0.0,308.1123662681886
11703163904,11703163915,0,245,0.0,2407.0,0.0,256,0.0,9184.0,0.0,366.19391037229747
11703163904,11703164608,0,245,0.0,2407.0,0.0,436,0.0,2444.0,9.313225746154783e-10,405.7961855165116
11703163909,11703163805,0,250,0.0,2321.0,0.0,227,0.0,10298.0,0.0,
11703163910,11703163908,0,251,0.0,2565.0,0.0,249,0.0,2590.0,0.0,417.3672803064559
11703163910,11703164612,0,251,0.0,2565.0,0.0,440,0.0,2933.0,0.0,668.2675100345715
11703163911,11703163905,0,252,0.0,2450.0,0.0,246,0.0,2484.0,0.0,381.2695619206053
11703163913,11703163910,0,254,0.0,2863.0,0.0,251,0.0,2565.0,0.0,417.7968094207408
11703163913,11703164603,0,254,0.0,2863.0,0.0,431,0.0,2890.0,0.0,336.8738067611086
11703163914,11703163914,0,255,0.0,2782.0,0.0,255,0.0,2783.0,0.0,15.859001753811338
11703163915,11703133617,0,256,0.0,9184.0,0.0,199,0.0,7612.0,0.0,1100.3027746743746
11703163915,11703163902,0,256,0.0,9184.0,0.0,243,0.0,2272.0,2.444721758365631e-09,229.46843353167924
11703163915,11703164505,0,256,0.0,9184.0,0.0,397,0.0,7110.0,0.0,998.5658762017624
11703163918,11703163803,0,259,0.0,2518.0,0.0,225,0.0,2764.0,0.0,612.8303250918444
11703164001,11703133028,0,260,0.0,2991.0,0.0,61,0.0,3035.0,0.0,683.1240429532469
11703164001,11703133029,0,260,0.0,2991.0,0.0,62,0.0,3136.0,0.0,423.7573474716513
11703164001,11703164021,0,260,0.0,2991.0,0.0,276,0.0,9315.0,0.0,232.27589587893763
11703164002,11703163816,0,261,0.0,9403.0,0.0,237,0.0,3947.0,0.0,59.902141105316176
11703164002,11703164032,0,261,0.0,9403.0,0.0,280,0.0,3572.0,0.0,344.8494175729236
11703164003,11703133005,0,262,0.0,4168.0,0.0,44,0.0,3609.0,2.3865140974521633e-09,1656.3448561964876
11703164003,11703133026,0,262,0.0,4168.0,0.0,59,0.0,9441.0,9.313225746154783e-10,1460.2921488084153
11703164003,11703133040,0,262,0.0,4168.0,0.0,73,0.0,3937.0,0.0,745.4512449509706
11703164003,11703164011,0,262,0.0,4168.0,0.0,269,0.0,9421.0,0.0,877.85985848382
11703164003,11703164024,0,262,0.0,4168.0,0.0,278,0.0,3556.0,0.0,422.9530994506375
11703164004,11703164004,0,263,0.0,3632.0,0.0,263,0.0,9380.0,0.0,17.000270559805937
11703164005,11703164008,0,264,0.0,3600.0,0.0,266,0.0,3849.0,0.0,751.486041909808
11703164005,11703164032,0,264,0.0,3600.0,0.0,280,0.0,3572.0,0.0,1219.4580311417114
11703164008,11703133033,0,266,0.0,3849.0,0.0,66,0.0,3162.0,1.862645149230957e-09,1017.1336717351228
11703164008,11703133045,0,266,0.0,3849.0,0.0,77,0.0,3624.0,2.444721758365631e-09,793.385336599991
11703164009,11703164015,0,267,0.0,4049.0,0.0,271,0.0,3889.0,0.0,761.4909396490823
11703164011,11703164002,0,269,0.0,9421.0,0.0,261,0.0,9403.0,0.0,812.9461343192314
11703164013,11703133026,0,270,0.0,3993.0,0.0,59,0.0,9441.0,9.313225746154783e-10,808.1549307676996
11703164013,11703163810,0,270,0.0,3993.0,0.0,232,0.0,2505.0,0.0,1359.8408696162587
11703164013,11703164027,0,270,0.0,3993.0,0.0,279,0.0,4013.0,0.0,749.9551676171768
11703164017,11703163811,0,273,0.0,3951.0,0.0,233,0.0,2290.0,0.0,836.2370621436721
11703164017,11703164009,0,273,0.0,3951.0,0.0,267,0.0,4049.0,0.0,537.1183411740365
11703164017,11703164011,0,273,0.0,3951.0,0.0,269,0.0,9421.0,0.0,610.2025671618482
11703164018,11703133028,0,274,0.0,3772.0,0.0,61,0.0,3035.0,0.0,987.919654778124
11703164024,11703164003,0,278,0.0,3556.0,0.0,262,0.0,4168.0,0.0,422.9530994506375
11703164024,11703164024,0,278,0.0,4180.0,0.0,278,0.0,3556.0,0.0,394.91892272559176
11703164032,11703164004,0,280,0.0,3572.0,0.0,263,0.0,9380.0,0.0,802.2492837994419
11703164034,11703164207,0,281,0.0,9443.0,3.0273580048107174e-09,318,0.0,4004.0,0.0,2608.877901535312
11703164103,11703164114,0,284,0.0,7799.0,0.0,295,0.0,10073.0,0.0,1509.4659556506394
11703164103,11703164121,0,284,0.0,7799.0,0.0,302,0.0,5177.0,0.0,1949.4406763335392
11703164103,11703164128,0,284,0.0,7799.0,0.0,309,0.0,5328.0,0.0,1712.1356264714163
11703164104,11703164117,0,285,0.0,7296.0,0.0,298,0.0,7286.0,1.863554421996479e-09,340.27937581822414
11703164106,11703164104,0,287,0.0,5409.0,0.0,285,0.0,7296.0,0.0,257.58157650822545
11703164106,11703164115,0,287,0.0,5409.0,0.0,296,0.0,5319.0,0.0,495.9713555881243
11703164108,11703164120,0,289,0.0,6088.0,0.0,301,0.0,5864.0,0.0,654.5192073215609
11703164115,11703164407,0,296,0.0,5319.0,0.0,372,0.0,5355.0,0.0,2989.822275144205
11703164116,11703164129,0,297,0.0,9805.0,0.0,310,0.0,9800.0,0.0,230.3910464022335
11703164117,11703164104,0,298,0.0,7286.0,1.863554421996479e-09,285,0.0,7296.0,0.0,340.2793758182242
11703164117,11703164503,0,298,0.0,7286.0,1.863554421996479e-09,395,0.0,7742.0,0.0,1340.8567903388264
11703164118,11703164106,0,299,0.0,7403.0,0.0,287,0.0,5409.0,0.0,738.4453942189485
11703164119,11703164117,0,300,0.0,10111.0,0.0,298,0.0,7286.0,1.863554421996479e-09,391.4913589058488
11703164119,11703164407,0,300,0.0,10111.0,0.0,372,0.0,5355.0,0.0,2139.8161273833493
11703164121,11703164103,0,302,0.0,5177.0,0.0,284,0.0,7799.0,0.0,1949.4406763335387
11703164121,11703164110,0,302,0.0,5177.0,0.0,291,0.0,9824.0,0.0,575.0202281475765
11703164121,11703164115,0,302,0.0,5177.0,0.0,296,0.0,5319.0,0.0,352.97836635798785
11703164122,11703164122,0,303,0.0,5863.0,0.0,303,0.0,5768.0,0.0,17.0670970548784
11703164122,11703164127,0,303,0.0,5863.0,0.0,308,0.0,6119.0,0.0,796.3029946292496
11703164123,11703164407,0,304,0.0,9761.0,0.0,372,0.0,5355.0,0.0,3702.390896524097
11703164125,11703164613,0,306,0.0,7814.0,0.0,441,0.0,8093.0,0.0,600.6075604236745
11703164129,11703164130,0,310,0.0,9800.0,0.0,311,0.0,5650.0,2.3865140974521633e-09,949.5765180275056
11703164203,11703133033,0,314,0.0,3492.0,0.0,66,0.0,3162.0,1.862645149230957e-09,1907.9889479647563
11703164203,11703133040,0,314,0.0,3492.0,0.0,73,0.0,3937.0,0.0,1649.6614285268972
11703164203,11703164003,0,314,0.0,3492.0,0.0,262,0.0,4168.0,0.0,2291.482965944808
11703164205,11703164217,0,316,0.0,4676.0,0.0,328,0.0,5044.0,0.0,582.8602603839381
11703164205,11703164712,0,316,0.0,4676.0,0.0,461,0.0,4655.0,2.3865140974521633e-09,742.3762202775941
11703164205,11703164716,0,316,0.0,4676.0,0.0,465,0.0,4704.0,0.0,998.063444842862
11703164206,11703164201,0,317,0.0,9613.0,0.0,312,0.0,336.0,0.0,554.98268408385
11703164206,11703164711,0,317,0.0,9613.0,0.0,460,0.0,4802.0,0.0,1022.0645781631342
11703164208,11703163901,0,319,0.0,505.0,9.313225746154783e-10,242,0.0,2207.0,0.0,855.4717497941122
11703164208,11703163907,0,319,0.0,505.0,9.313225746154783e-10,248,0.0,2517.0,0.0,969.830625984442
11703164210,11703163804,0,321,0.0,2560.0,0.0,226,0.0,2297.0,2.3865140974521633e-09,415.76631527397376
11703164210,11703163906,0,321,0.0,2560.0,0.0,247,0.0,594.0,0.0,569.5744854222497
11703164210,11703164016,0,321,0.0,2560.0,0.0,272,0.0,3719.0,0.0,1762.6418479336826
11703164211,11703133023,0,322,0.0,3954.0,0.0,58,0.0,3437.0,0.0,494.6665939957146
11703164212,11703163805,0,323,0.0,2819.0,0.0,227,0.0,10298.0,0.0,
11703164212,11703164224,0,323,0.0,2819.0,0.0,335,0.0,8675.0,0.0,791.7453412448594
11703164213,11703164707,0,324,0.0,4879.0,0.0,456,0.0,4882.0,2.3283064365386963e-09,747.8812679752772
11703164214,11703164732,0,325,0.0,9438.0,0.0,481,0.0,3453.0,1.863554421996479e-09,827.8161555273512
11703164218,11703133635,0,329,0.0,8776.0,0.0,215,0.0,8681.0,0.0,1169.3096234661266
11703164218,11703164230,0,329,0.0,8776.0,0.0,341,0.0,3920.0,0.0,975.5224853512784
11703164219,11703164728,0,330,0.0,4864.0,2.3283064365386963e-09,477,0.0,9604.0,0.0,1120.1438285310144
11703164220,11703133626,0,331,0.0,4538.0,0.0,207,0.0,717.0,0.0,651.0223482348014
11703164220,11703164726,0,331,0.0,4538.0,0.0,475,0.0,4921.0,0.0,774.9247720959862
11703164221,11802156424,0,332,0.0,9612.0,9.313225746154783e-10,543,0.0,9592.0,0.0,1535.4940564360118
11703164222,11703133629,0,333,0.0,4656.0,0.0,209,0.0,774.0,5.820766091346741e-11,1356.080277485671
11703164222,11703133632,0,333,0.0,4656.0,0.0,212,0.0,935.0,0.0,1638.9094127808228
11703164222,11703164726,0,333,0.0,4656.0,0.0,475,0.0,4921.0,0.0,533.843698183624
11703164222,11801134515,0,333,0.0,4656.0,0.0,520,0.0,989.0,0.0,2527.5116434792203
11703164222,11802156424,0,333,0.0,4656.0,0.0,543,0.0,9592.0,0.0,1425.1725573679255
11703164223,11703164216,0,334,0.0,8039.0,0.0,327,0.0,5057.0,0.0,531.5863071017682
11703164223,11703164722,0,334,0.0,8039.0,0.0,471,0.0,5039.0,0.0,751.7886716828426
11703164223,11703164726,0,334,0.0,8039.0,0.0,475,0.0,4921.0,0.0,914.5436372853932
11703164224,11703164227,0,335,0.0,8675.0,0.0,338,0.0,8776.0,0.0,762.9602097894465
11703164225,11703164216,0,336,0.0,4739.0,0.0,327,0.0,5057.0,0.0,828.1496324227243
11703164227,11703133623,0,338,0.0,8776.0,0.0,204,0.0,114.0,0.0,1156.932448097351
11703164227,11703133635,0,338,0.0,8776.0,0.0,215,0.0,8681.0,0.0,1169.3096234661266
11703164227,11703163901,0,338,0.0,8776.0,0.0,242,0.0,2207.0,0.0,1398.1145379609466
11703164227,11703164211,0,338,0.0,8776.0,0.0,322,0.0,3954.0,0.0,926.0850941681928
11703164227,11703164224,0,338,0.0,8776.0,0.0,335,0.0,8675.0,0.0,762.9602097894464
11703164227,11703164521,0,338,0.0,8776.0,0.0,413,0.0,7679.0,0.0,1829.3109924064856
11703164228,11703164227,0,339,0.0,4651.0,0.0,338,0.0,8776.0,0.0,755.6214213314557
11703164228,11703164231,0,339,0.0,4651.0,0.0,342,0.0,9550.0,0.0,752.8858743795437
11703164229,11703164229,0,340,0.0,4643.0,0.0,340,0.0,4644.0,0.0,319.7613516894349
11703164230,11703133023,0,341,0.0,3920.0,0.0,58,0.0,3437.0,0.0,483.5637789665392
11703164231,11703164218,0,342,0.0,9550.0,0.0,329,0.0,8776.0,0.0,561.3997989949692
11703164231,11703164720,0,342,0.0,9550.0,0.0,469,0.0,4653.0,0.0,535.5810336881605
11703164232,11703164228,0,343,0.0,4796.0,0.0,339,0.0,4651.0,0.0,833.8847510719726
11703164233,11703163903,0,344,0.0,3700.0,0.0,244,0.0,589.0,0.0,1011.8981861290764
11703164302,11703133013,0,346,0.0,1811.0,0.0,50,0.0,1637.0,9.313225746154783e-10,1598.8863506898372
11703164302,11703164310,0,346,0.0,1811.0,0.0,354,0.0,1359.0,2.3865140974521633e-09,733.7597099007841
11703164303,11701163407,0,347,0.0,1287.0,0.0,1,0.0,8920.0,0.0,1466.0950393872376
11703164304,11703133043,0,348,0.0,1745.0,0.0,75,0.0,1559.0,0.0,1055.8922140497712
11703164306,11703164315,0,350,0.0,1334.0,0.0,359,0.0,1316.0,0.0,412.0216885363498
11703164306,11703164321,0,350,0.0,1334.0,0.0,365,0.0,1988.0,0.0,179.72363017837296
11703164307,11703164315,0,351,0.0,1373.0,0.0,359,0.0,1316.0,0.0,1442.6285486122756
11703164308,11703164822,0,352,0.0,1608.0,0.0,504,0.0,9293.0,0.0,908.8960274395772
11703164310,11703164311,0,354,0.0,1359.0,2.3865140974521633e-09,355,0.0,3083.0,0.0,1287.6335370114691
11703164312,11703164318,0,356,0.0,1872.0,0.0,362,0.0,3171.0,0.0,880.0880013325199
11703164313,11703133020,0,357,0.0,1356.0,0.0,56,0.0,1787.0,0.0,1260.2767391674683
11703164314,11703164315,0,358,0.0,3240.0,0.0,359,0.0,1316.0,0.0,705.2486185825437
11703164314,11703164319,0,358,0.0,3240.0,0.0,363,0.0,3218.0,0.0,1227.5023639189951
11703164316,11703133035,0,360,0.0,1866.0,0.0,68,0.0,1434.0,0.0,1317.6768330279335
11703164316,11703164311,0,360,0.0,1866.0,0.0,355,0.0,3083.0,0.0,1591.851552083587
11703164316,11703164319,0,360,0.0,1866.0,0.0,363,0.0,3218.0,0.0,1982.4058043632529
11703164316,11703164321,0,360,0.0,1866.0,0.0,365,0.0,1988.0,0.0,877.4920109200926
11703164318,11701163404,0,362,0.0,3171.0,0.0,0,0.0,9057.0,0.0,2558.842731048179
11703164319,11701163404,0,363,0.0,3218.0,0.0,0,0.0,9057.0,0.0,3062.951578979367
11703164319,11703164311,0,363,0.0,3218.0,0.0,355,0.0,3083.0,0.0,647.3721222962597
11703164320,11701163415,0,364,0.0,2098.0,0.0,3,0.0,1296.0,0.0,1426.9070369096337
11703164402,11703132909,0,367,0.0,9725.0,0.0,22,0.0,7489.0,0.0,895.4435522822231
11703164402,11703133319,0,367,0.0,9725.0,0.0,150,0.0,5211.0,0.0,610.2634017349276
11703164402,11703133614,0,367,0.0,9725.0,0.0,196,0.0,840.0,2.3865140974521633e-09,1275.7742562242254
11703164402,11703133622,0,367,0.0,9725.0,0.0,203,0.0,7536.0,0.0,897.1362435205147
11703164403,11703164408,0,368,0.0,1171.0,2.3865140974521633e-09,373,0.0,6590.0,0.0,1109.077584037498
11703164405,11703164416,0,370,0.0,6231.0,0.0,381,0.0,1094.0,0.0,940.9631765515608
11703164406,11703164404,0,371,0.0,8236.0,2.3283064365386963e-09,369,0.0,6613.0,0.0,1404.479464734621
11703164406,11703164417,0,371,0.0,8236.0,2.3283064365386963e-09,382,0.0,6289.0,0.0,1567.0800058838483
11703164406,11703164420,0,371,0.0,8236.0,2.3283064365386963e-09,384,0.0,6512.0,0.0,785.2795229764307
11703164407,11703164407,0,372,0.0,5274.0,0.0,372,0.0,8161.0,0.0,6.392072147166691
11703164408,11703164417,0,373,0.0,6590.0,0.0,382,0.0,6289.0,0.0,1465.225249263509
11703164410,11703164408,0,375,0.0,1228.0,0.0,373,0.0,6590.0,0.0,1324.2563178385592
11703164411,11703164421,0,376,0.0,6320.0,0.0,385,0.0,8499.0,1.862645149230957e-09,941.8696531341276
11703164412,11703164408,0,377,0.0,6762.0,0.0,373,0.0,6590.0,0.0,1307.2055693091845
11703164412,11703164410,0,377,0.0,6762.0,0.0,375,0.0,1228.0,0.0,949.9306914503052
11703164412,11703164414,0,377,0.0,6762.0,0.0,379,0.0,8177.0,0.0,1065.5036023204586
11703164412,11703164421,0,377,0.0,6762.0,0.0,385,0.0,8499.0,1.862645149230957e-09,1152.549928793658
11703164413,11703164415,0,378,0.0,1213.0,0.0,380,0.0,6174.0,0.0,1758.154184132507
11703164415,11703164412,0,380,0.0,6174.0,0.0,377,0.0,6762.0,0.0,1657.445085062281
11703164415,11703164421,0,380,0.0,6174.0,0.0,385,0.0,8499.0,1.862645149230957e-09,504.8951562686228
11703164416,11703164421,0,381,0.0,1094.0,0.0,385,0.0,8499.0,1.862645149230957e-09,1260.88473016726
11703164417,11703164412,0,382,0.0,6289.0,0.0,377,0.0,6762.0,0.0,1140.801912334282
11703164418,11703164412,0,383,0.0,8206.0,0.0,377,0.0,6762.0,0.0,823.1216092481154
11703164420,11703164411,0,384,0.0,6512.0,0.0,376,0.0,6320.0,0.0,1135.717479685569
11703164421,11703164411,0,385,0.0,8499.0,1.862645149230957e-09,376,0.0,6320.0,0.0,941.8696531341276
11703164423,11703164401,0,387,0.0,6221.0,0.0,366,0.0,6616.0,0.0,1046.3924678956894
11703164423,11703164406,0,387,0.0,6221.0,0.0,371,0.0,8236.0,2.3283064365386963e-09,1607.071968687377
11703164428,11703132916,0,391,0.0,5487.0,0.0,29,0.0,6540.0,3.0273580048107174e-09,1219.5798222792966
11703164429,11703164405,0,392,0.0,6616.0,0.0,370,0.0,6231.0,0.0,1416.4857511112436
11703164501,11703164506,0,393,0.0,7741.0,0.0,398,0.0,8501.0,2.3283064365386963e-09,1005.210381880166
11703164503,11703164119,0,395,0.0,7742.0,0.0,300,0.0,10111.0,0.0,953.944385500884
11703164503,11703164125,0,395,0.0,7742.0,0.0,306,0.0,7814.0,0.0,1171.867620440188
11703164503,11703164503,0,395,0.0,7398.0,0.0,395,0.0,7743.0,0.0,6.49360166468974
11703164503,11703164511,0,395,0.0,7742.0,0.0,403,0.0,5871.0,0.0,1015.3981853873933
11703164503,11703164530,0,395,0.0,7742.0,0.0,422,0.0,5166.0,0.0,1423.155784727768
11703164506,11703164524,0,398,0.0,8501.0,2.3283064365386963e-09,416,0.0,5923.0,0.0,41.00808671800733
11703164506,11703164613,0,398,0.0,8501.0,2.3283064365386963e-09,441,0.0,8093.0,0.0,1645.8312687220714
11703164507,11703132916,0,399,0.0,5800.0,0.0,29,0.0,6540.0,3.0273580048107174e-09,665.9331011775441
11703164508,11703164515,0,400,0.0,5758.0,0.0,407,0.0,5883.0,0.0,239.66024958865265
11703164508,11703164523,0,400,0.0,5758.0,0.0,415,0.0,5947.0,0.0,162.72234253297577
11703164508,11703164524,0,400,0.0,5758.0,0.0,416,0.0,5923.0,0.0,115.49178779576002
11703164509,11703132915,0,401,0.0,5653.0,5.820766091346741e-11,28,0.0,8089.0,0.0,632.0702145984467
11703164509,11703132916,0,401,0.0,5653.0,5.820766091346741e-11,29,0.0,6540.0,3.0273580048107174e-09,862.5834172965776
11703164509,11703132918,0,401,0.0,5653.0,5.820766091346741e-11,31,0.0,5523.0,0.0,1071.954606063752
11703164509,11703164520,0,401,0.0,5653.0,5.820766091346741e-11,412,0.0,5944.0,0.0,319.7870557067282
11703164509,11703164521,0,401,0.0,5653.0,5.820766091346741e-11,413,0.0,7679.0,0.0,877.7451338618599
11703164510,11703164105,0,402,0.0,7779.0,0.0,286,0.0,5161.0,2.3865140974521633e-09,1897.7052685843016
11703164510,11703164521,0,402,0.0,7779.0,0.0,413,0.0,7679.0,0.0,1264.7705327861115
11703164511,11703164125,0,403,0.0,5871.0,0.0,306,0.0,7814.0,0.0,2146.8802502858257
11703164512,11703164527,0,404,0.0,5889.0,0.0,419,0.0,5926.0,1.862645149230957e-09,605.357976918464
11703164515,11703164503,0,407,0.0,5883.0,0.0,395,0.0,7742.0,0.0,749.3690067331055
11703164516,11703164407,0,408,0.0,7310.0,2.3865140974521633e-09,372,0.0,5355.0,0.0,720.5229509783027
11703164516,11703164525,0,408,0.0,7310.0,2.3865140974521633e-09,417,0.0,7093.0,0.0,332.2702805825655
11703164516,11703164536,0,408,0.0,7310.0,2.3865140974521633e-09,428,0.0,5683.0,0.0,455.3220129491375
11703164516,11703164613,0,408,0.0,7310.0,2.3865140974521633e-09,441,0.0,8093.0,0.0,1208.3169505366134
11703164517,11703164507,0,409,0.0,7717.0,0.0,399,0.0,5800.0,0.0,1217.3845296185875
11703164517,11703164516,0,409,0.0,7717.0,0.0,408,0.0,7310.0,2.3865140974521633e-09,669.0206128759551
11703164519,11703164527,0,411,0.0,5683.0,0.0,419,0.0,5926.0,1.862645149230957e-09,653.8783578406695
11703164521,11703133641,0,413,0.0,7679.0,0.0,221,0.0,8727.0,0.0,1179.42386018737
11703164521,11703163915,0,413,0.0,7679.0,0.0,256,0.0,9184.0,0.0,537.3726985667927
11703164521,11703164224,0,413,0.0,7679.0,0.0,335,0.0,8675.0,0.0,1456.525016426055
11703164521,11703164402,0,413,0.0,7679.0,0.0,367,0.0,9725.0,0.0,1536.3863825138596
11703164521,11703164535,0,413,0.0,7679.0,0.0,427,0.0,7107.0,0.0,1001.6940892432298
11703164522,11703164517,0,414,0.0,10112.0,0.0,409,0.0,7717.0,0.0,666.3687611635543
11703164523,11703164504,0,415,0.0,5947.0,0.0,396,0.0,5788.0,2.981687075194366e-09,577.1770632129869
11703164524,11703164501,0,416,0.0,5923.0,0.0,393,0.0,7741.0,0.0,1013.1922967484018
11703164525,11703133637,0,417,0.0,7093.0,0.0,217,0.0,406.0,0.0,1179.157949784104
11703164525,11703164521,0,417,0.0,7093.0,0.0,413,0.0,7679.0,0.0,609.3051769965799
11703164525,11703164611,0,417,0.0,7093.0,0.0,439,0.0,2891.0,0.0,575.7888295185343
11703164526,11703164530,0,418,0.0,5924.0,9.331397911231848e-10,422,0.0,5166.0,0.0,2621.48338623765
11703164527,11703164510,0,419,0.0,5926.0,1.862645149230957e-09,402,0.0,7779.0,0.0,1594.1747567716336
11703164529,11703163915,0,421,0.0,7093.0,0.0,256,0.0,9184.0,0.0,588.7723888083771
11703164530,11703164125,0,422,0.0,5166.0,0.0,306,0.0,7814.0,0.0,255.86711835548672
11703164532,11703164523,0,424,0.0,5920.0,0.0,415,0.0,5947.0,0.0,230.64008214347416
11703164532,11703164526,0,424,0.0,5920.0,0.0,418,0.0,5924.0,9.331397911231848e-10,294.64108774524186
11703164533,11703164509,0,425,0.0,5854.0,0.0,401,0.0,5653.0,5.820766091346741e-11,511.0319457100136
11703164533,11703164519,0,425,0.0,5854.0,0.0,411,0.0,5683.0,0.0,509.90378082750306
11703164534,11703164509,0,426,0.0,7605.0,0.0,401,0.0,5653.0,5.820766091346741e-11,589.8223040924809
11703164601,11703163912,0,429,0.0,2481.0,2.3865140974521633e-09,253,0.0,9146.0,0.0,439.7662758102392
11703164601,11703164604,0,429,0.0,2481.0,2.3865140974521633e-09,432,0.0,7741.0,0.0,1181.0971729318328
11703164605,11703164619,0,433,0.0,7396.0,2.3283064365386963e-09,447,0.0,7046.0,0.0,828.0558798399849
11703164608,11703164611,0,436,0.0,2444.0,9.313225746154783e-10,439,0.0,2891.0,0.0,420.1762132437963
11703164608,11703164617,0,436,0.0,2444.0,9.313225746154783e-10,445,0.0,2483.0,0.0,462.66646451339034
11703164609,11703133128,0,437,0.0,7082.0,0.0,108,0.0,10011.0,0.0,803.3915867827308
11703164609,11703164103,0,437,0.0,7082.0,0.0,284,0.0,7799.0,0.0,639.8592636206461
11703164610,11703164511,0,438,0.0,7312.0,0.0,403,0.0,5871.0,0.0,1682.8095301416886
11703164612,11703163819,0,440,0.0,2933.0,0.0,239,0.0,8571.0,0.0,
11703164613,11703164610,0,441,0.0,8093.0,0.0,438,0.0,7312.0,0.0,183.82947441663703
11703164613,11703164616,0,441,0.0,8093.0,0.0,444,0.0,10079.0,0.0,563.9101589389079
11703164613,11703164620,0,441,0.0,8093.0,0.0,448,0.0,7012.0,0.0,809.6307168440553
11703164615,11703133131,0,443,0.0,7030.0,0.0,111,0.0,5748.0,0.0,865.2742614603818
11703164615,11703164608,0,443,0.0,7030.0,0.0,436,0.0,2444.0,9.313225746154783e-10,608.3864140956504
11703164615,11703164619,0,443,0.0,7030.0,0.0,447,0.0,7046.0,0.0,374.06922645453847
11703164617,11703163917,0,445,0.0,2483.0,0.0,258,0.0,2488.0,0.0,514.643442719856
11703164617,11703164608,0,445,0.0,2483.0,0.0,436,0.0,2444.0,9.313225746154783e-10,462.6664645133904
11703164618,11703164104,0,446,0.0,7756.0,0.0,285,0.0,7296.0,0.0,973.0196234521452
11703164620,11703133127,0,448,0.0,7012.0,0.0,107,0.0,6958.0,0.0,939.6611645311042
11703164621,11703164601,0,449,0.0,7038.0,2.3865140974521633e-09,429,0.0,2481.0,2.3865140974521633e-09,380.2444743699446
11703164702,11703133009,0,451,0.0,8150.0,0.0,48,0.0,9454.0,0.0,1044.0843959612168
11703164702,11703133020,0,451,0.0,8150.0,0.0,56,0.0,1787.0,0.0,2665.3724544653464
11703164702,11703133034,0,451,0.0,8150.0,0.0,67,0.0,2181.0,9.313225746154783e-10,502.94688216151
11703164702,11703164732,0,451,0.0,8150.0,0.0,481,0.0,3453.0,1.863554421996479e-09,833.335240780647
11703164703,11703164206,0,452,0.0,4573.0,0.0,317,0.0,9613.0,0.0,180.12271598893727
11703164703,11703164732,0,452,0.0,4573.0,0.0,481,0.0,3453.0,1.863554421996479e-09,177.02397808242486
11703164704,11703164710,0,453,0.0,4801.0,0.0,459,0.0,9544.0,0.0,355.9002042251733
11703164705,11703164302,0,454,0.0,2175.0,0.0,346,0.0,1811.0,0.0,1804.915557954936
11703164705,11703164818,0,454,0.0,2175.0,0.0,500,0.0,1599.0,9.385703304198744e-10,964.4661162044064
11703164707,11703164205,0,456,0.0,4882.0,2.3283064365386963e-09,316,0.0,4676.0,0.0,820.7000605467148
11703164707,11703164732,0,456,0.0,4882.0,2.3283064365386963e-09,481,0.0,3453.0,1.863554421996479e-09,313.7310206599859
11703164708,11703164706,0,457,0.0,4466.0,0.0,455,0.0,9575.0,0.0,556.9272780986762
11703164708,11703164810,0,457,0.0,4466.0,0.0,492,0.0,2094.0,0.0,1024.4070032102438
11703164710,11703164205,0,459,0.0,9544.0,0.0,316,0.0,4676.0,0.0,706.9717099965636
11703164710,11703164715,0,459,0.0,9544.0,0.0,464,0.0,4447.0,0.0,445.6359401352221
11703164710,11703164730,0,459,0.0,9544.0,0.0,479,0.0,8914.0,0.0,914.7161684581736
11703164712,11703164720,0,461,0.0,4655.0,2.3865140974521633e-09,469,0.0,4653.0,0.0,715.4337964120643
11703164716,11703164704,0,465,0.0,4704.0,0.0,453,0.0,4801.0,0.0,912.5920161251483
11703164716,11801134514,0,465,0.0,4704.0,0.0,519,0.0,4856.0,9.313225746154783e-10,454.4068222762024
11703164717,11703164702,0,466,0.0,4747.0,0.0,451,0.0,8150.0,0.0,951.6410710419926
